,Open,High,Low,Close,Adj Close,Volume
2020-04-02 00:00:00+00:00,0.175421625,0.176608279,0.174309552,0.174986765,0.174986765,8996480
2020-04-02 01:00:00+00:00,0.174450979,0.175496101,0.174415454,0.175068617,0.175068617,12953472
2020-04-02 02:00:00+00:00,0.174860597,0.175935298,0.174860597,0.175317615,0.175317615,77413376
2020-04-02 03:00:00+00:00,0.17579411,0.175867125,0.174815983,0.175529659,0.175529659,0
2020-04-02 04:00:00+00:00,0.175565794,0.176216871,0.17469351,0.176136076,0.176136076,12014848
2020-04-02 05:00:00+00:00,0.176051691,0.176059559,0.175089538,0.175962254,0.175962254,0
2020-04-02 06:00:00+00:00,0.175273955,0.178286493,0.175273955,0.178286493,0.178286493,41649792
2020-04-02 07:00:00+00:00,0.177623078,0.177646071,0.177065581,0.177271619,0.177271619,66634752
2020-04-02 08:00:00+00:00,0.177277923,0.177427799,0.176616356,0.177254602,0.177254602,0
2020-04-02 09:00:00+00:00,0.177271411,0.177294716,0.176397011,0.176408023,0.176408023,0
2020-04-02 10:00:00+00:00,0.176586479,0.176600844,0.175949618,0.176543802,0.176543802,7618048
2020-04-02 11:00:00+00:00,0.176649496,0.177188665,0.176564693,0.17687124,0.17687124,0
2020-04-02 12:00:00+00:00,0.17697233,0.177176982,0.175989449,0.175989449,0.175989449,0
2020-04-02 13:00:00+00:00,0.175943732,0.176601321,0.175303265,0.175303265,0.175303265,0
2020-04-02 14:00:00+00:00,0.175578788,0.177514181,0.175513089,0.177514181,0.177514181,0
2020-04-02 15:00:00+00:00,0.177583888,0.178140298,0.176280245,0.177984491,0.177984491,29380864
2020-04-02 16:00:00+00:00,0.178026989,0.180355355,0.177250013,0.180240184,0.180240184,42837888
2020-04-02 17:00:00+00:00,0.180426538,0.183237731,0.180426538,0.182413548,0.182413548,161551104
2020-04-02 18:00:00+00:00,0.182471067,0.182476729,0.178996176,0.179053843,0.179053843,54187264
2020-04-02 19:00:00+00:00,0.179051697,0.179840446,0.178774446,0.179087505,0.179087505,32090368
2020-04-02 20:00:00+00:00,0.179143265,0.179149076,0.177103609,0.177811086,0.177811086,2185472
2020-04-02 21:00:00+00:00,0.177634045,0.179182619,0.177303255,0.178976133,0.178976133,9527552
2020-04-02 22:00:00+00:00,0.178916469,0.179681316,0.177780479,0.179681316,0.179681316,0
2020-04-02 23:00:00+00:00,0.179671675,0.179671675,0.178119689,0.178640455,0.178640455,0
2020-04-03 00:00:00+00:00,0.178736225,0.179403931,0.178347155,0.178417251,0.178417251,0
2020-04-03 01:00:00+00:00,0.178402647,0.179376617,0.178205237,0.179376617,0.179376617,3675648
2020-04-03 02:00:00+00:00,0.179403931,0.17992577,0.178817675,0.179555655,0.179555655,0
2020-04-03 03:00:00+00:00,0.179547995,0.179887146,0.17906028,0.179191381,0.179191381,0
2020-04-03 04:00:00+00:00,0.179025456,0.17922838,0.178515941,0.179043502,0.179043502,0
2020-04-03 05:00:00+00:00,0.179071769,0.179115012,0.178501293,0.178996846,0.178996846,5127168
2020-04-03 06:00:00+00:00,0.178868249,0.179694667,0.17859067,0.179312274,0.179312274,0
2020-04-03 07:00:00+00:00,0.179199144,0.180647284,0.179187939,0.180368274,0.180368274,88245760
2020-04-03 08:00:00+00:00,0.180509746,0.181319594,0.180323303,0.180478081,0.180478081,0
