,Open,High,Low,Close,Adj Close,Volume
2020-04-01 09:30:00-04:00,61.625,62.14500046,61.42440033,61.60322571,61.60322571,9614725
2020-04-01 10:30:00-04:00,61.60912323,62.07500076,61.5121994,61.62874985,61.62874985,5007274
2020-04-01 11:30:00-04:00,61.63249969,61.70999908,61.08750153,61.10250092,61.10250092,5313400
2020-04-01 12:30:00-04:00,61.09749985,61.24000168,60.54499817,60.84087372,60.84087372,5316862
2020-04-01 13:30:00-04:00,60.83499908,60.97000122,60.52500153,60.65250015,60.65250015,3259284
2020-04-01 14:30:00-04:00,60.63499832,60.63499832,59.95750046,60.02505112,60.02505112,5887972
2020-04-01 15:30:00-04:00,60.02750015,60.47499847,59.78250122,60.20500183,60.20500183,5570968
2020-04-02 09:30:00-04:00,60.15000153,60.52500153,59.39500046,60.29999924,60.29999924,9436655
2020-04-02 10:30:00-04:00,60.23500061,61.08750153,60.23500061,60.40092468,60.40092468,5646088
2020-04-02 11:30:00-04:00,60.39250183,60.88249969,60.33499908,60.50249863,60.50249863,3708879
2020-04-02 12:30:00-04:00,60.52000046,60.8125,59.86500168,59.96250153,59.96250153,3389083
2020-04-02 13:30:00-04:00,59.95500183,60.18024826,59.22499847,59.61750031,59.61750031,4725350
2020-04-02 14:30:00-04:00,59.61000061,60.58750153,59.41249847,60.44749832,60.44749832,5253204
2020-04-02 15:30:00-04:00,60.44749832,61.28749847,60.22249985,61.22249985,61.22249985,6122097
2020-04-03 09:30:00-04:00,60.70000076,61.42499924,60.57749939,60.75740051,60.75740051,7008360
2020-04-03 10:30:00-04:00,60.75,60.89749908,60.38999939,60.58682632,60.58682632,4365033
2020-04-03 11:30:00-04:00,60.57500076,60.73500061,60.16249847,60.37250137,60.37250137,3387827
2020-04-03 12:30:00-04:00,60.36999893,60.625,60.24499893,60.27999878,60.27999878,2492913
2020-04-03 13:30:00-04:00,60.27750015,60.27875137,59.87749863,60.1875,60.1875,3407611
2020-04-03 14:30:00-04:00,60.19499969,60.32249832,59.82500076,60.02249908,60.02249908,4137504
2020-04-03 15:30:00-04:00,60.02750015,60.42250061,59.74352646,60.35749817,60.35749817,4494052
2020-04-06 09:30:00-04:00,62.72499847,63.39250183,62.36000061,63.26952362,63.26952362,10627736
2020-04-06 10:30:00-04:00,63.27500153,63.52000046,63.09999847,63.45500183,63.45500183,5755803
2020-04-06 11:30:00-04:00,63.45500183,63.65499878,63.28499985,63.52999878,63.52999878,4395392
